"YEAR","STATE","AGE_CATEGORY","GENDER","DISEASE_CATEGORY","PATIENTS","OFFICE_VISITS","A1C_MEAN","A1C_MEDIAN","A1C_STDDEV","WEIGHT_MEAN","WEIGHT_MEDIAN","WEIGHT_STDDEV","BMI_MEAN","BMI_MEDIAN","BMI_STDDEV","FBG_MEAN","FBG_MEDIAN","FBG_STDDEV","SBP_MEAN","SBP_MEDIAN","SBP_STDDEV","DBP_MEAN","DBP_MEDIAN","DBP_STDDEV"
"2009","CT","2","Female","2","306","6513","7.44","7.1","1.72","222.73","211.9","63.56","38.47","37.34","9.89","145.34","125","69.67","130.16","128","19.05","74.63","74","12.32"
"2009","CT","2","Male","1","178","3009","7.65","7.3","1.85","220.05","205.5","60.24","32.87","31.26","8.37","156.47","139","73.04","126.63","125","17.86","73.88","74","11.96"
"2009","CT","2","Male","2","186","3009","7.49","7.1","1.88","217.65","206.25","58.69","32.63","31.13","8.12","144.19","124","67.11","128.39","127","18.06","76.37","77","12.26"
"2009","CT","3","Female","1","153","3567","7.39","7.1","1.27","193.77","186.55","55.98","33.97","32.35","9.04","157.43","143","69.72","132.54","130","22.7","66.16","65","13.17"
"2009","CT","3","Female","2","182","4165","7.34","7.05","1.41","195.92","195.8","57.5","34.41","33.25","9.53","149.88","133","67.36","134.04","132","22.43","68.55","68","13.49"
"2009","DE","1","Female","1","106","1476","8.18","7.6","2.27","235.69","234","59.44","40.07","39.54","9.97","164.62","141","74.56","126.36","124","15.83","78.74","80","11"
"2009","DE","2","Female","1","606","6781","7.52","7","1.66","209.98","202.6","53.8","36.21","35.08","8.44","143.68","128","59.61","132.74","130","19","78.96","80","10.95"
"2009","DE","2","Female","2","596","6715","7.32","6.8","1.67","216.15","208.65","55.51","36.85","35.75","8.48","136.47","120.5","58.14","135.18","132","18.7","80.28","80","10.81"
"2009","DE","2","Male","1","534","5116","7.46","7","1.62","241.1","232.5","55.89","34.7","33.56","7.24","146.26","131","61.84","132.9","130","18.42","79.72","80","10.91"
"2009","DE","2","Male","2","537","5187","7.23","6.9","1.61","241.77","234","53.23","34.9","33.92","6.92","140.03","124","59.57","135.35","132","18.25","81.26","80","11.05"
"2009","DE","3","Female","1","476","5646","7.18","6.8","1.37","194.08","189","42.09","34.39","33.82","7.58","134.48","123","53.29","136.42","134","19.47","74.45","75","10.7"
"2009","DE","3","Female","2","505","5884","7.08","6.7","1.31","193.84","188","43.29","34.31","33.65","7.55","130.44","118","50.11","137.2","136","19.33","74.79","76","10.73"
"2009","DE","3","Male","1","347","3204","7.11","6.9","1.17","210.39","206","43.78","31.46","30.41","6.55","133.8","125","44.77","134.38","132","18.42","74.81","75","10.58"
"2009","DE","3","Male","2","371","3401","7.02","6.8","1.17","213.89","208","44.25","31.86","30.86","6.53","129.94","121","45.48","135.02","134","18.38","75.8","76","10.7"
"2009","DE","4","Female","1","167","1736","7.02","6.8","1.09","164.52","159.05","33.61","30.83","29.93","6.07","133.11","119","57.01","137.76","136","19.05","70.84","70","10.49"
"2009","DE","4","Female","2","182","1864","6.89","6.6","1.09","164.67","160","35.28","30.9","30.35","6.26","128.9","116","53.89","139.51","138","19.64","71.67","70","10.82"
"2009","FL","2","Female","1","325","4833","7.5","7.1","1.58","198.22","192","43.53","34.9","33.96","7.55","134.55","119","57.64","129.12","128","19.49","72.09","71","10.78"
"2009","FL","2","Female","2","359","5335","7.25","6.8","1.57","200.49","194.4","47.37","35.24","34.15","8.06","129.73","114","55.13","129.68","128","19.26","73.37","73","10.95"
"2009","FL","2","Male","1","299","3527","7.28","6.8","1.53","230.21","225","52.74","33.91","32.55","6.81","140.24","125","59.11","132.21","130","19.3","75.47","76","10.81"
"2009","FL","2","Male","2","363","4195","6.98","6.5","1.45","230.04","222","52.16","33.79","32.28","6.8","133.83","119","56.01","132.65","130","19.12","77.51","78","10.88"
"2009","FL","3","Female","1","965","14345","7.05","6.8","1.18","176.48","171","40.07","31.5","30.32","6.63","124.69","116","43.97","132.94","130","19.07","69.43","70","10.26"
"2009","FL","3","Female","2","1169","16754","6.86","6.6","1.16","176.01","170","39.7","31.46","30.34","6.66","120.5","111","41.33","133.71","131","18.86","70.46","70","10.3"
"2009","FL","3","Male","1","848","10994","6.95","6.7","1.13","203.91","199.28","42.9","30.84","30.1","5.42","128.95","121","42.42","130.05","130","18.36","70.48","70","9.72"
"2009","FL","3","Male","2","1081","13594","6.73","6.5","1.09","203.39","199","42.21","30.76","29.87","5.61","123.28","115","38.55","130.42","130","18.16","71.45","70","10.01"
"2009","FL","4","Female","1","410","5790","6.85","6.6","1.05","156.88","154","32.65","28.85","28.2","5.92","123.12","115","42.17","134.35","130","20.1","68.66","70","10.3"
"2009","FL","4","Female","2","587","8190","6.63","6.4","1.01","154.83","152","31.21","28.41","27.83","5.55","118.42","109","37.87","134.17","130","19.84","69.53","70","10.2"
"2009","FL","4","Male","1","405","4848","6.81","6.5","1.11","183.26","179","32.78","28.48","28.02","4.52","125.86","117","44.02","128.39","128","18.24","67.64","68","9.84"
"2009","FL","4","Male","2","498","6136","6.64","6.4","1.07","183.84","180","32.08","28.47","28.01","4.63","120.66","112","40.74","129.5","129","18.32","68.71","70","9.97"
"2009","GA","1","Female","1","345","3189","7.55","6.8","2.18","225.75","220.9","55.96","37.75","36.56","9.15","159.35","132","81.79","126.32","124","16.46","79.42","80","10.71"
"2009","GA","1","Female","2","289","2541","7.15","6.5","2.06","232.33","228","54.78","38.27","37.24","8.77","148.37","119","79.78","131.26","130","17.23","82.22","81","11.5"
"2009","GA","1","Male","1","212","1595","8.09","7.4","2.28","269.43","258.2","77.1","37.4","36.25","9.2","170.89","147.5","80.34","131.49","130","17.78","82.78","82","11.39"
"2009","GA","1","Male","2","226","1805","7.6","6.9","2.14","273.47","258.8","71.92","37.98","36.88","8.67","155.53","128.5","74.45","134.85","133","17.31","84.59","84","11.97"
"2009","GA","2","Female","1","1984","22025","7.15","6.7","1.58","217.98","210.8","56.7","36.88","35.59","8.79","143.71","123","64.86","132.92","130","19.98","77.7","78","11.44"
"2009","GA","2","Female","2","2138","22820","7.02","6.6","1.54","218.45","211","56.35","36.99","35.74","8.73","137.7","118","61.51","134.19","132","19.79","78.59","80","11.66"
"2009","GA","2","Male","1","1547","14077","7.2","6.8","1.61","238.44","232.2","54.45","34.2","33.12","7.1","148.23","130","63.48","131.76","130","18","79.23","80","10.67"
"2009","GA","2","Male","2","1583","14476","7.08","6.6","1.63","241.74","235","54.27","34.57","33.53","7.21","142.29","124","61.01","133.26","132","18.48","80.39","80","10.89"
"2009","GA","3","Female","1","1634","20318","6.8","6.5","1.2","192.21","186.2","44.44","32.98","32.1","7.29","133.5","118","54.5","135.92","133","19.65","74.36","74","11.02"
"2009","GA","3","Female","2","1756","21437","6.74","6.5","1.16","192.03","186","44.52","32.96","32.12","7.24","130.45","116","52.18","136.53","134","19.65","74.68","74","11.11"
"2009","GA","3","Male","1","1251","13004","6.73","6.5","1.09","217.26","211.2","48.16","31.45","30.52","6.49","138.92","126","53.22","132.28","130","18.84","74.39","74","10.66"
"2009","GA","3","Male","2","1276","13338","6.68","6.4","1.08","217.3","212.4","46.44","31.51","30.63","6.28","135.81","122","51.03","133.28","132","19.07","75.09","76","10.83"
"2009","GA","4","Female","1","535","7544","6.61","6.4","0.98","161.72","160","37.87","28.49","27.87","6.06","129.94","118","48.03","136.83","134","20.27","71.91","70","11.01"
"2009","GA","4","Female","2","560","7766","6.58","6.4","0.95","161.79","160.2","36.93","28.5","27.98","5.94","127.22","116","46.06","137.57","136","20.18","72.39","72","11.03"
"2009","GA","4","Male","1","277","3425","6.57","6.4","0.91","192.64","192","33.32","28.26","28.09","4.77","132.3","119","50.29","130.93","130","19.54","70.56","70","10.5"
"2009","GA","4","Male","2","265","3274","6.53","6.3","0.91","193.41","192","32.85","28.33","28.23","4.74","130.08","116","50.68","131.95","130","20.3","71.1","70","10.58"
"2009","IA","2","Female","1","160","1550","7.35","6.9","1.53","227.3","222","52.75","39.02","37.66","9.09","150.53","130","68.94","131.1","130","17.51","78.21","79","10.4"
"2009","IA","2","Female","2","134","1289","7.26","6.9","1.48","230.95","224","53.79","39.43","38.55","8.66","139.98","123","58.41","131.25","130","17.01","78.53","80","10.36"
"2009","IA","2","Male","1","146","1003","7.36","7","1.55","248.48","244","52.45","35.45","34.6","7.36","156.22","132.5","74.5","129.76","128","17.26","76.52","78","9.86"
"2009","IA","2","Male","2","120","834","7.2","6.65","1.63","250.19","250","54.45","36.56","35.49","8.22","151.13","126","73.67","132.76","130","17.49","78.92","80","10.4"
"2009","IA","3","Female","1","190","1742","6.83","6.6","1.06","190.27","182","50.19","33.8","32.61","8.33","149.28","132","63.17","134.27","132","18.24","72.58","72","10.17"
"2009","IA","3","Female","2","188","1771","6.74","6.5","1.05","189.35","179.85","50.33","33.58","31.83","8.53","141.76","124","56.51","134.53","132","18.2","72.64","72","10.5"
"2009","IA","3","Male","1","141","1216","7.13","6.9","1.23","223.12","221","52.94","33.08","32.2","7.17","161.65","148","64.3","132.94","132","18.16","73.03","72","10.49"
"2009","IA","3","Male","2","137","1169","7.1","6.8","1.44","223.71","216.5","53.23","33.01","32.19","7.09","157.7","143","65.21","133.61","132","18.9","73.72","72","10.65"
"2009","IA","4","Female","2","103","946","6.61","6.4","1.1","161.89","159","32.79","29.03","28.9","5.63","143.14","119.5","69.28","139.14","138","20.82","68.94","70","10.68"
"2009","ID","1","Female","1","216","1908","7.91","7.4","1.98","223.23","224.61","59.8","38.1","37.39","9.75","166.2","136","85.44","121.17","120","15.56","76.89","78","11.24"
"2009","ID","1","Female","2","114","1045","7.78","7.1","2.18","243.33","240.5","65.73","40.86","39.72","10.2","147.82","123","70.22","127.47","127","16.58","80.89","80","11.74"
"2009","ID","1","Male","1","159","1165","8.3","7.9","2.07","249.47","236","76.26","36.42","34.65","9.85","170.81","143","88.18","125.01","124","15.94","78.66","80","11.62"
"2009","ID","1","Male","2","122","1014","7.94","7.5","2.08","256.98","248.15","77.82","37.23","36.32","9.41","162.01","128.5","93.41","129.48","130","15.2","81.73","80","11.76"
"2009","ID","2","Female","1","1013","10711","7.74","7.2","1.8","218.85","210","58.44","37.4","36.18","8.9","154.38","132","77.04","126.85","124","16.86","76.02","78","10.79"
"2009","ID","2","Female","2","869","9430","7.57","7.1","1.76","222.83","215.6","57.27","38.15","37.01","8.74","147.63","126","73.78","128.84","128","17.17","76.86","78","11.13"
"2009","ID","2","Male","1","794","6945","7.85","7.4","1.84","242.86","235","62.81","35.06","33.82","8.04","162.05","140","77.35","129.5","128","18.36","77.74","78","11.24"
"2009","ID","2","Male","2","687","6481","7.7","7.3","1.81","248.32","241.56","59.78","35.97","34.71","7.74","157.32","134","74.56","131.34","130","18.64","79.02","80","11.57"
"2009","ID","3","Female","1","792","9643","7.11","6.8","1.33","193.14","188.54","44.71","33.9","32.83","7.85","139.7","123","59.93","130.95","130","18.67","71.77","70","10.98"
"2009","ID","3","Female","2","841","10212","6.98","6.7","1.24","191.12","186.8","43.76","33.62","32.61","7.55","135.31","120","56.78","131.89","130","18.78","72.41","72","11.12"
"2009","ID","3","Male","1","708","7863","7.19","6.9","1.27","224.75","218","48.31","32.79","32.09","6.46","141.16","128","57.62","128.72","128","18.12","71.27","70","11.21"
"2009","ID","3","Male","2","728","8136","7.14","6.9","1.3","226.04","220","48.57","33.02","32.26","6.53","138.06","124","56.89","130.3","130","17.89","71.8","70","11.42"
"2009","ID","4","Female","1","342","4807","6.9","6.7","0.91","164.22","163","33.97","28.89","28.5","5.78","133.91","119","56.72","130.35","130","19.74","67.98","68","11.11"
"2009","ID","4","Female","2","390","5581","6.82","6.7","0.9","160.98","159.72","33.65","28.56","28.19","5.83","130.91","117","54.48","130.42","130","19.41","68.4","68","10.97"
"2009","ID","4","Male","1","245","3513","6.96","6.8","1.22","195.23","189.64","31.44","28.76","27.88","4.91","136.6","124","54.03","125.93","124","17.87","65.93","64","10.92"
"2009","ID","4","Male","2","244","3428","6.89","6.6","1.26","193.42","188","32.46","28.51","27.44","4.92","135.22","121","54.21","127.24","126","18.51","66.3","65","11.05"
"2009","IL","1","Female","1","454","4187","8.15","7.6","2.07","212.86","201.6","61.63","37.34","35.65","9.07","169.73","142","80.68","121.81","120","16.67","75.96","76","11.69"
"2009","IL","1","Female","2","228","2296","7.67","7.1","2.09","236.79","229","64.76","40.22","39.28","8.86","150.89","128","74.28","130.73","130","16.6","82.35","80","11.56"
"2009","IL","1","Male","1","323","1903","8.55","8.25","2.21","231.27","226","57.35","34.73","34.27","7.15","173.31","151.5","80.5","127.26","126","17.44","79.97","80","11.75"
"2009","IL","1","Male","2","170","1099","8.14","7.6","2.22","258.83","254","60.98","37.5","37.43","7.57","158.06","130","75.99","133.78","132","17.65","83.69","82","12.07"
"2009","IL","2","Female","1","1860","17158","7.88","7.3","1.86","204.9","197.98","54.35","36.16","34.92","8.53","153.73","135","70.48","130.17","128","19.35","76.58","77","11.42"
"2009","IL","2","Female","2","1660","15933","7.63","7.1","1.83","210.76","203.98","53.52","36.96","35.74","8.54","146.35","128","67.16","132.95","130","19.57","78.37","79","11.62"
"2009","IL","2","Male","1","1452","11133","7.92","7.4","1.91","225.9","218","60.38","33.4","32.14","7.38","157.45","139","70.86","129.8","128","18.83","78.34","80","11.2"
"2009","IL","2","Male","2","1173","9768","7.72","7.3","1.84","236.12","227.99","59.9","34.41","33.18","7.41","152.33","134","68.67","132.51","130","19.2","79.83","80","11.61"
"2009","IL","3","Female","1","1254","13051","7.33","7","1.41","190.24","185.6","46.65","33.83","32.78","7.71","146.39","131","62.31","133.95","132","19.38","71.82","70","10.85"
"2009","IL","3","Female","2","1264","13283","7.2","6.9","1.36","191.24","186.6","46.25","33.96","33.04","7.69","142.89","127","60.86","134.53","132","19.12","72.49","72","10.87"
"2009","IL","3","Male","1","851","8188","7.31","7","1.5","216.03","211.59","47.12","32.09","31.71","6.31","149.55","136","59.77","131.82","130","18.96","72.35","72","10.7"
"2009","IL","3","Male","2","845","8242","7.19","6.8","1.49","217","211.99","46.86","32.18","31.72","6.26","144.74","131","56.85","132.77","130","19","72.93","72","10.7"
"2009","IL","4","Female","1","376","4247","6.94","6.7","1.11","163.82","161.38","34.36","30.05","29.55","6.16","139.33","128","53.33","135.95","132","19.92","69.42","70","11.26"
"2009","IL","4","Female","2","433","4728","6.83","6.7","1.11","161.86","158","34.18","29.68","28.94","6.02","134.68","124","50.32","135.99","133.5","20.04","69.34","70","11.26"
"2009","IL","4","Male","1","250","2795","6.94","6.8","1.17","193.12","187.4","37.09","29.29","28.81","5.05","139.42","128","54.36","129.13","128","20.25","67.47","68","10.82"
"2009","IL","4","Male","2","248","2789","6.86","6.7","1.17","194.82","187.11","38.56","29.43","28.7","5.24","137.01","125","53.55","130.38","130","19.92","67.64","68","10.63"
"2009","IN","1","Female","1","123","1370","7.59","6.8","2.15","230.38","221","65.33","39.22","38.26","9.59","159.21","128","86.87","123.78","122","15.6","78.21","80","11.27"
"2009","IN","1","Female","2","106","1148","7.24","6.4","2.12","241.16","232.13","68.21","40.39","39.13","9.88","135.48","110","69.95","129.84","128","17.26","82.19","81","12.66"
"2009","IN","2","Female","1","563","6806","7.25","6.7","1.75","213.71","208.01","54.88","36.86","35.66","8.89","153.68","132","73.28","130.66","130","18.8","76.96","78","10.44"
"2009","IN","2","Female","2","568","6665","7.05","6.6","1.69","218","213","53.87","37.5","36.46","8.62","148","126","71.03","131.2","130","18.82","77.48","78","10.81"
"2009","IN","2","Male","1","633","5350","7.1","6.7","1.6","248.37","241.01","56.41","35.49","34.69","7.56","153.11","134","72.73","130.7","130","18.93","77.47","78","11.28"
"2009","IN","2","Male","2","618","5253","6.89","6.5","1.54","250.06","241.6","55.58","35.87","34.86","7.52","143.28","125","64.26","131.82","130","18.45","78.55","80","11.15"
"2009","IN","3","Female","1","519","6084","6.76","6.4","1.29","191.81","185","47.61","33.99","32.78","7.89","142.65","128","59.85","134.07","132","21.2","72.12","72","11.38"
"2009","IN","3","Female","2","578","6787","6.68","6.3","1.28","190.24","183.4","46.19","33.68","32.73","7.73","137.45","123","57.01","134.63","132","20.47","72.64","72","11.24"
"2009","IN","3","Male","1","463","4158","6.86","6.5","1.39","219.39","213","44.53","31.85","31.31","6.15","148.53","132","61.23","130.62","130","19.84","72.46","72","10.85"
"2009","IN","3","Male","2","474","4285","6.7","6.3","1.36","219.99","212","44.83","31.97","31.25","6.15","143.08","126","58.78","131.43","130","19.68","72.55","72","10.76"
"2009","IN","4","Female","1","218","2431","6.51","6.2","1.21","163.22","162","31.8","28.98","28.98","5.79","132.38","118","54.16","133.45","132","19.54","68.68","69","10.59"
"2009","IN","4","Female","2","229","2598","6.43","6.2","1.12","162.93","161","35.54","28.9","28.91","5.89","128.66","116","47.7","133.99","132","19.49","69.04","69","10.62"
